date_from,date_to,tier,map,legend,abi_1,abi_2,charm_1,charm_2,match_count,win_count
2023-11-05,2023-11-12,platinum1,4009,102,1,3,2,5,1,1
2023-11-05,2023-11-12,platinum1,4003,102,1,3,2,5,1,1
2023-11-05,2023-11-12,platinum1,4003,102,1,5,1,4,1,1
2023-11-05,2023-11-12,platinum1,4009,102,1,5,1,4,1,1
2023-11-05,2023-11-12,platinum1,4007,102,1,5,1,4,1,1
2023-11-05,2023-11-12,platinum1,4007,102,1,5,4,1,1,0
2023-11-05,2023-11-12,platinum1,4006,102,2,3,1,2,1,1
2023-11-05,2023-11-12,platinum1,4009,102,2,3,1,2,1,0
2023-11-05,2023-11-12,platinum1,4005,102,2,3,4,1,1,1
2023-11-05,2023-11-12,platinum1,4009,102,2,5,1,3,1,1
2023-11-05,2023-11-12,platinum1,4005,102,2,5,1,4,1,1
2023-11-05,2023-11-12,platinum1,4006,102,2,5,1,6,2,1
2023-11-05,2023-11-12,platinum1,4005,102,2,5,1,6,1,0
2023-11-05,2023-11-12,platinum1,4008,102,2,5,1,6,2,2
2023-11-05,2023-11-12,platinum1,4009,102,2,5,1,6,2,1
2023-11-05,2023-11-12,platinum1,4003,102,2,5,1,6,3,1
2023-11-05,2023-11-12,platinum1,4007,102,2,5,1,6,1,0
2023-11-05,2023-11-12,platinum1,4003,102,2,5,2,1,1,1
2023-11-05,2023-11-12,platinum1,4009,102,2,5,2,3,2,2
2023-11-05,2023-11-12,platinum1,4003,102,2,5,2,3,3,2
2023-11-05,2023-11-12,platinum1,4005,102,2,5,2,3,1,0
2023-11-05,2023-11-12,platinum1,4008,102,2,5,2,3,2,1
2023-11-05,2023-11-12,platinum1,4007,102,2,5,2,3,2,2
2023-11-05,2023-11-12,platinum1,4008,102,2,5,2,4,1,0
2023-11-05,2023-11-12,platinum1,4007,102,2,5,2,4,1,1
2023-11-05,2023-11-12,platinum1,4003,102,2,5,2,4,1,0
2023-11-05,2023-11-12,platinum1,4009,102,2,5,2,4,1,0
2023-11-05,2023-11-12,platinum1,4003,102,2,5,2,5,1,0
2023-11-05,2023-11-12,platinum1,4005,102,2,5,2,5,1,1
2023-11-05,2023-11-12,platinum1,4007,102,2,5,2,5,1,0
2023-11-05,2023-11-12,platinum1,4008,102,2,5,2,5,2,2
2023-11-05,2023-11-12,platinum1,4006,102,2,5,4,1,1,1
2023-11-05,2023-11-12,platinum1,4008,102,2,5,4,2,1,1
2023-11-05,2023-11-12,platinum1,4007,102,2,5,4,3,1,1
2023-11-05,2023-11-12,platinum1,4006,102,2,5,4,3,1,1
2023-11-05,2023-11-12,platinum1,4008,102,2,5,4,5,1,0
2023-11-05,2023-11-12,platinum1,4005,102,2,5,5,2,1,0
2023-11-05,2023-11-12,platinum1,4006,102,2,5,5,2,1,1
2023-11-05,2023-11-12,platinum1,4008,102,3,2,2,1,1,0
2023-11-05,2023-11-12,platinum1,4003,102,3,2,2,1,1,0
2023-11-05,2023-11-12,platinum1,4008,102,3,2,4,1,2,1
2023-11-05,2023-11-12,platinum1,4003,102,3,2,4,1,1,0
2023-11-05,2023-11-12,platinum1,4009,102,3,2,4,1,1,1
2023-11-05,2023-11-12,platinum1,4005,102,3,5,1,2,1,0
2023-11-05,2023-11-12,platinum1,4008,102,3,5,2,3,1,0
2023-11-05,2023-11-12,platinum1,4003,102,3,5,2,3,1,0
2023-11-05,2023-11-12,platinum1,4003,102,3,5,2,5,1,0
2023-11-05,2023-11-12,platinum1,4003,102,4,2,1,4,1,0
2023-11-05,2023-11-12,platinum1,4005,102,4,2,1,4,1,1
2023-11-05,2023-11-12,platinum1,4007,102,4,2,1,4,2,2
2023-11-05,2023-11-12,platinum1,4006,102,4,2,1,4,1,0
2023-11-05,2023-11-12,platinum1,4007,102,4,5,2,6,1,0
2023-11-05,2023-11-12,platinum1,4005,102,4,5,2,6,1,0
2023-11-05,2023-11-12,platinum1,4009,102,5,2,1,2,1,1
2023-11-05,2023-11-12,platinum1,4006,102,5,2,1,4,1,0
2023-11-05,2023-11-12,platinum1,4007,102,5,2,1,4,1,0
2023-11-05,2023-11-12,platinum1,4003,102,5,2,1,4,5,4
2023-11-05,2023-11-12,platinum1,4008,102,5,2,1,4,1,0
2023-11-05,2023-11-12,platinum1,4007,102,5,2,1,6,1,0
2023-11-05,2023-11-12,platinum1,4003,102,5,2,1,6,3,3
2023-11-05,2023-11-12,platinum1,4005,102,5,2,1,6,2,1
2023-11-05,2023-11-12,platinum1,4008,102,5,2,1,6,1,1
2023-11-05,2023-11-12,platinum1,4007,102,5,2,2,1,1,1
2023-11-05,2023-11-12,platinum1,4008,102,5,2,2,1,2,1
2023-11-05,2023-11-12,platinum1,4005,102,5,2,2,1,1,0
2023-11-05,2023-11-12,platinum1,4003,102,5,2,2,1,1,0
2023-11-05,2023-11-12,platinum1,4003,102,5,2,2,4,2,1
2023-11-05,2023-11-12,platinum1,4005,102,5,2,2,4,1,0
2023-11-05,2023-11-12,platinum1,4007,102,5,2,2,4,1,1
2023-11-05,2023-11-12,platinum1,4006,102,5,2,2,5,1,1
2023-11-05,2023-11-12,platinum1,4003,102,5,2,2,5,1,1
2023-11-05,2023-11-12,platinum1,4005,102,5,2,2,5,2,1
2023-11-05,2023-11-12,platinum1,4008,102,5,2,3,2,1,1
2023-11-05,2023-11-12,platinum1,4003,102,5,2,3,2,1,1
2023-11-05,2023-11-12,platinum1,4009,102,5,2,3,2,1,1
2023-11-05,2023-11-12,platinum1,4008,102,5,2,4,1,1,0
2023-11-05,2023-11-12,platinum1,4009,102,5,2,5,1,1,1
2023-11-05,2023-11-12,platinum1,4006,102,5,3,1,4,1,0
2023-11-05,2023-11-12,platinum1,4003,102,5,3,1,4,1,1
2023-11-05,2023-11-12,platinum1,4009,102,5,3,1,4,1,1
2023-11-05,2023-11-12,platinum1,4008,102,5,3,2,1,6,3
2023-11-05,2023-11-12,platinum1,4003,102,5,3,2,1,3,2
2023-11-05,2023-11-12,platinum1,4006,102,5,3,2,1,1,1
2023-11-05,2023-11-12,platinum1,4009,102,5,3,2,1,1,1
2023-11-05,2023-11-12,platinum1,4005,102,5,3,2,1,1,1
2023-11-05,2023-11-12,platinum1,4005,102,5,3,4,1,1,0
2023-11-05,2023-11-12,platinum1,4007,102,5,3,4,2,1,0
2023-11-05,2023-11-12,platinum1,4006,102,5,3,4,2,1,1
2023-11-05,2023-11-12,platinum1,4009,102,5,4,3,5,1,1
2023-11-05,2023-11-12,platinum1,4005,103,1,3,1,4,1,0
2023-11-05,2023-11-12,platinum1,4008,103,1,3,2,1,4,1
2023-11-05,2023-11-12,platinum1,4007,103,1,3,2,1,1,0
2023-11-05,2023-11-12,platinum1,4005,103,1,3,2,1,1,1
2023-11-05,2023-11-12,platinum1,4009,103,1,3,2,1,5,2
2023-11-05,2023-11-12,platinum1,4003,103,1,3,2,1,5,3
2023-11-05,2023-11-12,platinum1,4006,103,1,3,2,1,5,3
2023-11-05,2023-11-12,platinum1,4003,103,1,3,2,4,2,2
2023-11-05,2023-11-12,platinum1,4006,103,1,3,2,4,3,3
2023-11-05,2023-11-12,platinum1,4009,103,1,3,2,4,1,0
2023-11-05,2023-11-12,platinum1,4005,103,1,3,2,4,2,1
2023-11-05,2023-11-12,platinum1,4008,103,1,3,3,5,1,1
2023-11-05,2023-11-12,platinum1,4006,103,1,3,3,5,4,3
2023-11-05,2023-11-12,platinum1,4009,103,1,3,3,5,2,1
2023-11-05,2023-11-12,platinum1,4003,103,1,3,3,5,1,1
2023-11-05,2023-11-12,platinum1,4007,103,1,3,3,5,3,1
2023-11-05,2023-11-12,platinum1,4008,103,1,5,2,5,2,0
2023-11-05,2023-11-12,platinum1,4005,103,1,5,2,5,1,0
2023-11-05,2023-11-12,platinum1,4009,103,1,5,2,5,2,2
2023-11-05,2023-11-12,platinum1,4008,103,1,5,2,6,1,1
2023-11-05,2023-11-12,platinum1,4006,103,1,5,3,5,1,0
2023-11-05,2023-11-12,platinum1,4003,103,1,5,3,5,1,1
2023-11-05,2023-11-12,platinum1,4005,103,1,5,3,5,1,1
2023-11-05,2023-11-12,platinum1,4009,103,1,5,3,5,2,0
2023-11-05,2023-11-12,platinum1,4008,103,2,3,1,6,2,1
2023-11-05,2023-11-12,platinum1,4009,103,2,3,3,1,6,4
2023-11-05,2023-11-12,platinum1,4008,103,2,3,3,1,1,1
2023-11-05,2023-11-12,platinum1,4008,103,2,3,3,2,1,1
2023-11-05,2023-11-12,platinum1,4009,103,2,3,5,4,3,2
2023-11-05,2023-11-12,platinum1,4005,103,2,3,5,4,1,0
2023-11-05,2023-11-12,platinum1,4006,103,2,3,5,4,2,2
2023-11-05,2023-11-12,platinum1,4009,103,2,5,1,3,1,1
2023-11-05,2023-11-12,platinum1,4003,103,2,5,1,3,2,2
2023-11-05,2023-11-12,platinum1,4008,103,2,5,1,3,1,0
2023-11-05,2023-11-12,platinum1,4005,103,2,5,1,3,4,3
2023-11-05,2023-11-12,platinum1,4003,103,2,5,2,5,1,0
2023-11-05,2023-11-12,platinum1,4007,103,2,5,2,5,1,0
2023-11-05,2023-11-12,platinum1,4009,103,2,5,2,6,2,0
2023-11-05,2023-11-12,platinum1,4006,103,2,5,2,6,1,1
2023-11-05,2023-11-12,platinum1,4007,103,2,5,3,4,1,0
2023-11-05,2023-11-12,platinum1,4008,103,2,5,3,5,2,2
2023-11-05,2023-11-12,platinum1,4009,103,2,5,3,5,1,1
2023-11-05,2023-11-12,platinum1,4007,103,2,5,5,3,1,0
2023-11-05,2023-11-12,platinum1,4009,103,2,5,5,3,1,0
2023-11-05,2023-11-12,platinum1,4009,103,2,5,6,4,1,0
2023-11-05,2023-11-12,platinum1,4003,103,3,2,2,4,1,1
2023-11-05,2023-11-12,platinum1,4009,103,3,2,4,6,3,2
2023-11-05,2023-11-12,platinum1,4008,103,3,2,4,6,1,1
2023-11-05,2023-11-12,platinum1,4005,103,3,2,5,3,1,0
2023-11-05,2023-11-12,platinum1,4009,103,3,5,1,2,1,1
2023-11-05,2023-11-12,platinum1,4007,103,3,5,1,4,4,1
2023-11-05,2023-11-12,platinum1,4008,103,3,5,1,4,2,2
2023-11-05,2023-11-12,platinum1,4003,103,3,5,1,4,1,1
2023-11-05,2023-11-12,platinum1,4009,103,3,5,1,4,4,3
2023-11-05,2023-11-12,platinum1,4006,103,3,5,1,4,5,3
2023-11-05,2023-11-12,platinum1,4005,103,3,5,1,4,2,2
2023-11-05,2023-11-12,platinum1,4006,103,3,5,1,6,1,1
2023-11-05,2023-11-12,platinum1,4003,103,3,5,1,6,1,1
2023-11-05,2023-11-12,platinum1,4008,103,3,5,1,6,1,0
2023-11-05,2023-11-12,platinum1,4007,103,3,5,1,6,4,3
2023-11-05,2023-11-12,platinum1,4005,103,3,5,1,6,1,1
2023-11-05,2023-11-12,platinum1,4009,103,3,5,1,6,2,1
2023-11-05,2023-11-12,platinum1,4008,103,3,5,2,1,1,1
2023-11-05,2023-11-12,platinum1,4009,103,3,5,2,1,2,1
2023-11-05,2023-11-12,platinum1,4003,103,3,5,2,1,2,2
2023-11-05,2023-11-12,platinum1,4009,103,3,5,2,3,1,1
2023-11-05,2023-11-12,platinum1,4006,103,3,5,2,3,1,1
2023-11-05,2023-11-12,platinum1,4007,103,3,5,2,3,1,0
2023-11-05,2023-11-12,platinum1,4003,103,3,5,2,3,1,1
2023-11-05,2023-11-12,platinum1,4008,103,3,5,2,3,1,1
2023-11-05,2023-11-12,platinum1,4006,103,3,5,2,4,1,1
2023-11-05,2023-11-12,platinum1,4009,103,3,5,2,4,2,2
2023-11-05,2023-11-12,platinum1,4005,103,3,5,2,4,1,0
2023-11-05,2023-11-12,platinum1,4005,103,3,5,2,5,1,0
2023-11-05,2023-11-12,platinum1,4008,103,3,5,2,5,1,1
2023-11-05,2023-11-12,platinum1,4007,103,3,5,2,6,1,1
2023-11-05,2023-11-12,platinum1,4009,103,3,5,2,6,1,0
2023-11-05,2023-11-12,platinum1,4009,103,3,5,3,4,2,0
2023-11-05,2023-11-12,platinum1,4005,103,3,5,3,5,2,1
2023-11-05,2023-11-12,platinum1,4006,103,3,5,3,5,1,1
2023-11-05,2023-11-12,platinum1,4008,103,3,5,3,5,2,1
2023-11-05,2023-11-12,platinum1,4009,103,3,5,3,6,1,0
2023-11-05,2023-11-12,platinum1,4007,103,3,5,3,6,1,1
2023-11-05,2023-11-12,platinum1,4003,103,3,5,3,6,1,1
2023-11-05,2023-11-12,platinum1,4008,103,3,5,4,1,5,1
2023-11-05,2023-11-12,platinum1,4005,103,3,5,4,1,1,0
2023-11-05,2023-11-12,platinum1,4009,103,3,5,4,1,2,1
2023-11-05,2023-11-12,platinum1,4003,103,3,5,4,2,1,1
2023-11-05,2023-11-12,platinum1,4008,103,3,5,4,3,1,0
2023-11-05,2023-11-12,platinum1,4009,103,3,5,4,3,1,0
2023-11-05,2023-11-12,platinum1,4003,103,3,5,4,6,2,1
2023-11-05,2023-11-12,platinum1,4006,103,3,5,4,6,2,1
2023-11-05,2023-11-12,platinum1,4008,103,3,5,4,6,4,2
2023-11-05,2023-11-12,platinum1,4009,103,3,5,4,6,3,2
2023-11-05,2023-11-12,platinum1,4007,103,3,5,4,6,1,0
2023-11-05,2023-11-12,platinum1,4003,103,3,5,5,1,1,1
2023-11-05,2023-11-12,platinum1,4007,103,3,5,5,2,1,0
2023-11-05,2023-11-12,platinum1,4006,103,3,5,5,3,1,1
2023-11-05,2023-11-12,platinum1,4005,103,3,5,5,3,1,1
2023-11-05,2023-11-12,platinum1,4008,103,3,5,5,4,1,0
2023-11-05,2023-11-12,platinum1,4008,103,3,5,5,6,1,1
2023-11-05,2023-11-12,platinum1,4009,103,3,5,6,1,1,1
2023-11-05,2023-11-12,platinum1,4008,103,3,5,6,2,2,1
2023-11-05,2023-11-12,platinum1,4009,103,3,5,6,2,1,0
2023-11-05,2023-11-12,platinum1,4003,103,3,5,6,2,1,1
2023-11-05,2023-11-12,platinum1,4006,103,3,5,6,4,1,1
2023-11-05,2023-11-12,platinum1,4005,103,3,5,6,4,1,1
2023-11-05,2023-11-12,platinum1,4007,103,3,5,6,4,2,1
2023-11-05,2023-11-12,platinum1,4008,103,3,5,6,4,1,1
2023-11-05,2023-11-12,platinum1,4008,103,4,1,2,3,1,1
2023-11-05,2023-11-12,platinum1,4008,103,4,3,2,4,1,1
2023-11-05,2023-11-12,platinum1,4009,103,4,3,4,3,1,1
2023-11-05,2023-11-12,platinum1,4009,103,4,5,1,4,1,0
2023-11-05,2023-11-12,platinum1,4005,103,4,5,1,4,1,1
2023-11-05,2023-11-12,platinum1,4006,103,4,5,1,4,2,1
2023-11-05,2023-11-12,platinum1,4007,103,4,5,2,6,1,1
2023-11-05,2023-11-12,platinum1,4003,103,4,5,2,6,1,1
2023-11-05,2023-11-12,platinum1,4003,103,4,5,4,5,2,2
2023-11-05,2023-11-12,platinum1,4007,103,5,1,3,2,1,1
2023-11-05,2023-11-12,platinum1,4003,103,5,2,1,4,2,2
2023-11-05,2023-11-12,platinum1,4009,103,5,2,1,4,3,2
2023-11-05,2023-11-12,platinum1,4006,103,5,2,1,4,1,0
2023-11-05,2023-11-12,platinum1,4007,103,5,2,1,4,2,0
2023-11-05,2023-11-12,platinum1,4006,103,5,2,1,6,1,0
2023-11-05,2023-11-12,platinum1,4007,103,5,2,1,6,1,1
2023-11-05,2023-11-12,platinum1,4007,103,5,2,2,1,1,0
2023-11-05,2023-11-12,platinum1,4003,103,5,2,2,3,1,0
2023-11-05,2023-11-12,platinum1,4006,103,5,2,2,3,1,1
2023-11-05,2023-11-12,platinum1,4003,103,5,2,2,4,1,0
2023-11-05,2023-11-12,platinum1,4008,103,5,2,2,4,1,0
2023-11-05,2023-11-12,platinum1,4008,103,5,2,3,2,1,0
2023-11-05,2023-11-12,platinum1,4006,103,5,2,3,4,1,1
2023-11-05,2023-11-12,platinum1,4009,103,5,2,3,4,1,1
2023-11-05,2023-11-12,platinum1,4005,103,5,2,3,4,4,2
2023-11-05,2023-11-12,platinum1,4008,103,5,2,3,4,2,2
2023-11-05,2023-11-12,platinum1,4003,103,5,2,3,4,1,0
2023-11-05,2023-11-12,platinum1,4007,103,5,2,3,4,5,3
2023-11-05,2023-11-12,platinum1,4009,103,5,2,4,3,1,1
2023-11-05,2023-11-12,platinum1,4006,103,5,2,4,3,1,1
2023-11-05,2023-11-12,platinum1,4003,103,5,2,6,4,1,1
2023-11-05,2023-11-12,platinum1,4006,103,5,2,6,4,2,2
2023-11-05,2023-11-12,platinum1,4007,103,5,2,6,4,1,0
2023-11-05,2023-11-12,platinum1,4008,103,5,2,6,4,3,2
2023-11-05,2023-11-12,platinum1,4007,103,5,3,1,2,6,2
2023-11-05,2023-11-12,platinum1,4003,103,5,3,1,2,6,4
2023-11-05,2023-11-12,platinum1,4009,103,5,3,1,2,5,1
2023-11-05,2023-11-12,platinum1,4008,103,5,3,1,2,6,1
2023-11-05,2023-11-12,platinum1,4005,103,5,3,1,2,4,0
2023-11-05,2023-11-12,platinum1,4006,103,5,3,1,2,11,3
2023-11-05,2023-11-12,platinum1,4009,103,5,3,1,3,1,1
2023-11-05,2023-11-12,platinum1,4007,103,5,3,1,4,2,1
2023-11-05,2023-11-12,platinum1,4009,103,5,3,1,4,2,2
2023-11-05,2023-11-12,platinum1,4008,103,5,3,1,4,2,1
2023-11-05,2023-11-12,platinum1,4006,103,5,3,1,4,2,2
2023-11-05,2023-11-12,platinum1,4005,103,5,3,1,4,2,1
2023-11-05,2023-11-12,platinum1,4009,103,5,3,1,6,1,0
2023-11-05,2023-11-12,platinum1,4003,103,5,3,1,6,1,0
2023-11-05,2023-11-12,platinum1,4005,103,5,3,1,6,1,1
2023-11-05,2023-11-12,platinum1,4007,103,5,3,1,6,2,2
2023-11-05,2023-11-12,platinum1,4006,103,5,3,2,1,1,0
2023-11-05,2023-11-12,platinum1,4009,103,5,3,2,1,2,0
2023-11-05,2023-11-12,platinum1,4006,103,5,3,2,3,1,1
2023-11-05,2023-11-12,platinum1,4008,103,5,3,2,3,1,1
2023-11-05,2023-11-12,platinum1,4009,103,5,3,2,4,1,1
2023-11-05,2023-11-12,platinum1,4003,103,5,3,2,4,1,0
2023-11-05,2023-11-12,platinum1,4006,103,5,3,2,4,1,0
2023-11-05,2023-11-12,platinum1,4009,103,5,3,3,1,1,1
2023-11-05,2023-11-12,platinum1,4006,103,5,3,3,2,1,0
2023-11-05,2023-11-12,platinum1,4005,103,5,3,3,2,1,0
2023-11-05,2023-11-12,platinum1,4008,103,5,3,3,2,1,1
2023-11-05,2023-11-12,platinum1,4009,103,5,3,3,2,3,2
2023-11-05,2023-11-12,platinum1,4009,103,5,3,3,4,1,1
2023-11-05,2023-11-12,platinum1,4008,103,5,3,4,1,1,1
2023-11-05,2023-11-12,platinum1,4006,103,5,3,4,1,1,0
2023-11-05,2023-11-12,platinum1,4003,103,5,3,4,1,1,0
2023-11-05,2023-11-12,platinum1,4009,103,5,3,4,3,2,1
2023-11-05,2023-11-12,platinum1,4008,103,5,3,4,6,1,1
2023-11-05,2023-11-12,platinum1,4007,103,5,3,4,6,1,1
2023-11-05,2023-11-12,platinum1,4009,103,5,3,5,1,1,1
2023-11-05,2023-11-12,platinum1,4008,103,5,3,5,2,3,1
2023-11-05,2023-11-12,platinum1,4009,103,5,3,5,2,1,0
2023-11-05,2023-11-12,platinum1,4007,103,5,3,5,2,1,0
2023-11-05,2023-11-12,platinum1,4008,103,5,3,5,3,6,2
2023-11-05,2023-11-12,platinum1,4006,103,5,3,5,3,1,1
2023-11-05,2023-11-12,platinum1,4005,103,5,3,5,3,1,0
2023-11-05,2023-11-12,platinum1,4008,103,5,3,5,4,1,0
2023-11-05,2023-11-12,platinum1,4009,103,5,3,6,4,1,1
2023-11-05,2023-11-12,platinum1,4003,103,5,4,1,2,1,1
2023-11-05,2023-11-12,platinum1,4007,103,5,4,1,2,1,1
2023-11-05,2023-11-12,platinum1,4008,103,5,4,1,4,2,1
2023-11-05,2023-11-12,platinum1,4007,103,5,4,1,4,2,1
2023-11-05,2023-11-12,platinum1,4003,103,5,4,2,1,1,1
2023-11-05,2023-11-12,platinum1,4009,103,5,4,2,1,1,1
2023-11-05,2023-11-12,platinum1,4006,103,5,4,4,1,1,1
2023-11-05,2023-11-12,platinum1,4008,103,5,4,4,5,4,0
2023-11-05,2023-11-12,platinum1,4008,103,5,4,4,6,1,0
2023-11-05,2023-11-12,platinum1,4009,103,5,4,4,6,1,0
2023-11-05,2023-11-12,platinum1,4008,103,5,4,5,4,1,1
2023-11-05,2023-11-12,platinum1,4008,103,5,4,6,4,1,1
2023-11-05,2023-11-12,platinum1,4007,104,1,3,4,1,1,1
2023-11-05,2023-11-12,platinum1,4006,104,1,3,4,1,1,0
2023-11-05,2023-11-12,platinum1,4008,104,1,3,4,1,1,0
2023-11-05,2023-11-12,platinum1,4008,104,1,3,4,3,1,1
2023-11-05,2023-11-12,platinum1,4003,104,1,3,4,3,1,1
2023-11-05,2023-11-12,platinum1,4006,104,1,5,2,3,1,0
2023-11-05,2023-11-12,platinum1,4006,104,2,5,2,3,1,1
2023-11-05,2023-11-12,platinum1,4007,104,2,5,2,5,2,1
2023-11-05,2023-11-12,platinum1,4006,104,2,5,2,5,2,2
2023-11-05,2023-11-12,platinum1,4008,104,2,5,2,5,1,1
2023-11-05,2023-11-12,platinum1,4006,104,3,1,2,3,1,0
2023-11-05,2023-11-12,platinum1,4003,104,3,5,3,2,1,1
2023-11-05,2023-11-12,platinum1,4005,104,3,5,3,5,1,1
2023-11-05,2023-11-12,platinum1,4003,104,3,5,4,5,1,0
2023-11-05,2023-11-12,platinum1,4007,104,3,5,4,5,1,1
2023-11-05,2023-11-12,platinum1,4009,104,3,5,4,5,1,1
2023-11-05,2023-11-12,platinum1,4005,104,3,5,5,2,6,3
2023-11-05,2023-11-12,platinum1,4008,104,3,5,5,2,1,0
2023-11-05,2023-11-12,platinum1,4007,104,3,5,5,2,3,1
2023-11-05,2023-11-12,platinum1,4006,104,3,5,5,2,4,1
2023-11-05,2023-11-12,platinum1,4006,104,4,5,2,3,1,1
2023-11-05,2023-11-12,platinum1,4003,104,4,5,2,3,2,1
2023-11-05,2023-11-12,platinum1,4003,104,4,5,2,4,3,3
2023-11-05,2023-11-12,platinum1,4005,104,4,5,2,4,2,2
2023-11-05,2023-11-12,platinum1,4008,104,4,5,2,4,1,1
2023-11-05,2023-11-12,platinum1,4009,104,4,5,2,5,1,0
2023-11-05,2023-11-12,platinum1,4007,104,4,5,2,5,2,0
2023-11-05,2023-11-12,platinum1,4007,104,4,5,3,2,1,0
2023-11-05,2023-11-12,platinum1,4008,104,4,5,3,5,1,1
2023-11-05,2023-11-12,platinum1,4003,104,4,5,3,5,1,1
2023-11-05,2023-11-12,platinum1,4006,104,4,5,3,6,1,1
2023-11-05,2023-11-12,platinum1,4008,104,4,5,4,3,1,1
2023-11-05,2023-11-12,platinum1,4007,104,5,1,1,2,1,0
2023-11-05,2023-11-12,platinum1,4005,104,5,1,2,3,1,1
2023-11-05,2023-11-12,platinum1,4005,104,5,2,2,3,1,1
2023-11-05,2023-11-12,platinum1,4007,104,5,2,2,3,2,2
2023-11-05,2023-11-12,platinum1,4006,104,5,2,2,3,1,1
2023-11-05,2023-11-12,platinum1,4009,104,5,2,2,3,1,1
2023-11-05,2023-11-12,platinum1,4007,104,5,2,2,4,1,1
2023-11-05,2023-11-12,platinum1,4008,104,5,2,2,4,1,1
2023-11-05,2023-11-12,platinum1,4005,104,5,2,2,5,1,1
2023-11-05,2023-11-12,platinum1,4005,104,5,4,1,2,1,1
2023-11-05,2023-11-12,platinum1,4008,104,5,4,1,2,1,0
2023-11-05,2023-11-12,platinum1,4007,104,5,4,1,2,1,1
2023-11-05,2023-11-12,platinum1,4008,104,5,4,1,5,3,3
2023-11-05,2023-11-12,platinum1,4008,104,5,4,2,3,1,0
2023-11-05,2023-11-12,platinum1,4007,104,5,4,2,3,1,1
2023-11-05,2023-11-12,platinum1,4007,104,5,4,2,4,6,2
2023-11-05,2023-11-12,platinum1,4008,104,5,4,2,4,5,4
2023-11-05,2023-11-12,platinum1,4009,104,5,4,2,4,9,3
2023-11-05,2023-11-12,platinum1,4005,104,5,4,2,4,7,4
2023-11-05,2023-11-12,platinum1,4003,104,5,4,2,4,5,3
2023-11-05,2023-11-12,platinum1,4006,104,5,4,2,4,5,2
2023-11-05,2023-11-12,platinum1,4003,104,5,4,2,5,1,1
2023-11-05,2023-11-12,platinum1,4006,104,5,4,2,5,1,1
2023-11-05,2023-11-12,platinum1,4009,104,5,4,2,5,1,1
2023-11-05,2023-11-12,platinum1,4007,104,5,4,2,5,5,2
2023-11-05,2023-11-12,platinum1,4008,104,5,4,2,5,1,0
2023-11-05,2023-11-12,platinum1,4008,104,5,4,3,2,1,0
2023-11-05,2023-11-12,platinum1,4009,104,5,4,3,5,1,0
2023-11-05,2023-11-12,platinum1,4006,104,5,4,4,3,1,1
2023-11-05,2023-11-12,platinum1,4008,104,5,4,4,3,1,0
2023-11-05,2023-11-12,platinum1,4007,104,5,4,4,3,1,0
2023-11-05,2023-11-12,platinum1,4005,104,5,4,6,2,1,1
2023-11-05,2023-11-12,platinum1,4009,104,5,4,6,4,2,2
2023-11-05,2023-11-12,platinum1,4003,104,5,4,6,4,1,1
2023-11-05,2023-11-12,platinum1,4007,104,5,4,6,4,2,1
2023-11-05,2023-11-12,platinum1,4008,105,1,3,1,3,1,0
2023-11-05,2023-11-12,platinum1,4008,105,1,5,1,2,3,2
2023-11-05,2023-11-12,platinum1,4006,105,1,5,1,2,2,1
2023-11-05,2023-11-12,platinum1,4007,105,1,5,1,2,2,1
2023-11-05,2023-11-12,platinum1,4003,105,1,5,1,2,3,2
2023-11-05,2023-11-12,platinum1,4006,105,1,5,1,3,1,0
2023-11-05,2023-11-12,platinum1,4006,105,1,5,2,3,2,0
2023-11-05,2023-11-12,platinum1,4005,105,1,5,2,3,3,1
2023-11-05,2023-11-12,platinum1,4009,105,1,5,2,3,1,1
2023-11-05,2023-11-12,platinum1,4007,105,1,5,2,3,3,2
2023-11-05,2023-11-12,platinum1,4006,105,1,5,3,2,2,0
2023-11-05,2023-11-12,platinum1,4009,105,1,5,3,2,1,0
2023-11-05,2023-11-12,platinum1,4005,105,1,5,3,2,5,2
2023-11-05,2023-11-12,platinum1,4003,105,1,5,3,2,2,0
2023-11-05,2023-11-12,platinum1,4006,105,1,5,3,4,1,0
2023-11-05,2023-11-12,platinum1,4006,105,1,5,3,6,1,1
2023-11-05,2023-11-12,platinum1,4005,105,1,5,3,6,1,0
2023-11-05,2023-11-12,platinum1,4006,105,1,5,4,5,2,1
2023-11-05,2023-11-12,platinum1,4005,105,1,5,4,5,5,2
2023-11-05,2023-11-12,platinum1,4007,105,1,5,4,5,2,1
2023-11-05,2023-11-12,platinum1,4003,105,1,5,4,5,1,0
2023-11-05,2023-11-12,platinum1,4005,105,1,5,5,2,1,0
2023-11-05,2023-11-12,platinum1,4009,105,1,5,5,3,1,1
2023-11-05,2023-11-12,platinum1,4003,105,1,5,5,3,1,0
2023-11-05,2023-11-12,platinum1,4009,105,1,5,5,6,1,0
2023-11-05,2023-11-12,platinum1,4008,105,2,5,1,4,1,1
2023-11-05,2023-11-12,platinum1,4009,105,2,5,1,4,1,0
2023-11-05,2023-11-12,platinum1,4003,105,2,5,1,4,1,0
2023-11-05,2023-11-12,platinum1,4009,105,2,5,2,3,1,1
2023-11-05,2023-11-12,platinum1,4006,105,2,5,2,3,2,2
2023-11-05,2023-11-12,platinum1,4005,105,2,5,2,3,4,3
2023-11-05,2023-11-12,platinum1,4007,105,2,5,2,3,5,2
