date_from,date_to,tier,map,legend,match_count,win_count,win_pct,abi1,abi2,abi3,abi4,abi5,abi0,e_blue,e_pink,e_yellow,e_green,e_red,e_gray
2023-11-05,2023-11-12,gold2,night,parfait,2,1,50.0,0,1,0,0,1,0,1,0,0,1,0,0
2023-11-05,2023-11-12,gold2,fac,parfait,1,0,0.0,0,1,0,0,1,0,0,1,0,1,0,0
2023-11-05,2023-11-12,gold2,proto,parfait,1,1,100.0,0,1,0,0,1,0,1,0,0,0,1,0
2023-11-05,2023-11-12,gold2,fac,parfait,1,0,0.0,0,1,0,0,1,0,1,0,0,0,1,0
2023-11-05,2023-11-12,gold2,night,parfait,3,1,33.33333333333333,0,1,0,0,1,0,1,0,0,0,1,0
2023-11-05,2023-11-12,gold2,night,parfait,1,1,100.0,0,1,0,0,1,0,1,0,0,1,0,0
2023-11-05,2023-11-12,gold2,fac,parfait,1,0,0.0,0,1,0,0,1,0,1,0,0,0,0,1
2023-11-05,2023-11-12,gold2,noon,parfait,1,0,0.0,0,0,0,1,1,0,0,0,1,1,0,0
2023-11-05,2023-11-12,gold2,sunset,parfait,1,0,0.0,0,0,0,1,1,0,0,0,1,1,0,0
2023-11-05,2023-11-12,gold2,proto,parfait,2,2,100.0,0,0,0,1,1,0,0,0,1,1,0,0
2023-11-05,2023-11-12,gold2,sunset,parfait,1,0,0.0,0,0,0,1,1,0,0,0,1,0,1,0
2023-11-05,2023-11-12,gold2,fac,parfait,1,0,0.0,0,0,0,1,1,0,0,1,1,0,0,0
2023-11-05,2023-11-12,gold2,sunset,ali,1,0,0.0,1,0,0,0,1,0,0,1,0,0,1,0
2023-11-05,2023-11-12,gold2,strato,ali,1,0,0.0,1,0,0,0,1,0,0,1,0,0,1,0
2023-11-05,2023-11-12,gold2,night,ali,1,1,100.0,1,0,0,0,1,0,0,1,0,0,1,0
2023-11-05,2023-11-12,gold2,noon,ali,1,1,100.0,1,0,0,0,1,0,0,1,0,0,1,0
2023-11-05,2023-11-12,gold2,sunset,ali,1,1,100.0,1,0,0,0,1,0,0,0,1,0,1,0
2023-11-05,2023-11-12,gold2,noon,ali,1,1,100.0,1,0,0,0,1,0,0,0,1,0,1,0
2023-11-05,2023-11-12,gold2,strato,ali,2,1,50.0,1,0,0,0,1,0,0,0,1,0,1,0
2023-11-05,2023-11-12,gold2,night,ali,1,1,100.0,1,0,0,0,1,0,0,0,1,0,0,1
2023-11-05,2023-11-12,gold2,noon,ali,1,1,100.0,1,0,0,0,1,0,1,0,1,0,0,0
2023-11-05,2023-11-12,gold2,sunset,ali,1,1,100.0,0,1,1,0,0,0,1,0,1,0,0,0
2023-11-05,2023-11-12,gold2,strato,ali,1,0,0.0,0,1,0,1,0,0,0,0,1,1,0,0
2023-11-05,2023-11-12,gold2,proto,ali,1,1,100.0,0,1,0,1,0,0,1,0,0,1,0,0
2023-11-05,2023-11-12,gold2,night,ali,2,2,100.0,0,1,0,0,1,0,0,0,1,0,1,0
2023-11-05,2023-11-12,gold2,proto,ali,3,2,66.66666666666666,0,1,0,0,1,0,0,0,1,0,1,0
2023-11-05,2023-11-12,gold2,sunset,ali,1,0,0.0,0,1,0,0,1,0,0,0,1,0,1,0
2023-11-05,2023-11-12,gold2,sunset,ali,1,0,0.0,0,1,0,0,1,0,0,0,0,0,1,1
2023-11-05,2023-11-12,gold2,night,ali,1,0,0.0,0,1,0,0,1,0,1,0,0,0,1,0
2023-11-05,2023-11-12,gold2,night,ali,1,0,0.0,0,1,0,0,1,0,0,1,0,0,1,0
2023-11-05,2023-11-12,gold2,strato,ali,2,0,0.0,0,1,0,0,1,0,0,0,1,1,0,0
2023-11-05,2023-11-12,gold2,night,ali,2,1,50.0,0,1,0,0,1,0,0,0,1,1,0,0
2023-11-05,2023-11-12,gold2,fac,ali,1,0,0.0,0,1,0,0,1,0,0,0,1,1,0,0
2023-11-05,2023-11-12,gold2,sunset,ali,1,0,0.0,0,1,0,0,1,0,0,0,1,1,0,0
2023-11-05,2023-11-12,gold2,proto,ali,5,4,80.0,0,1,0,0,1,0,0,0,1,1,0,0
2023-11-05,2023-11-12,gold2,noon,ali,1,1,100.0,0,1,0,0,1,0,0,0,1,0,1,0
2023-11-05,2023-11-12,gold2,proto,ali,1,0,0.0,0,1,0,0,1,0,0,0,1,0,1,0
2023-11-05,2023-11-12,gold2,fac,ali,1,0,0.0,0,1,0,0,1,0,0,0,1,0,0,1
2023-11-05,2023-11-12,gold2,sunset,ali,1,1,100.0,0,1,0,0,1,0,1,0,1,0,0,0
2023-11-05,2023-11-12,gold2,fac,ali,2,1,50.0,0,1,0,0,1,0,1,0,1,0,0,0
2023-11-05,2023-11-12,gold2,noon,ali,2,2,100.0,0,1,0,0,1,0,1,0,1,0,0,0
2023-11-05,2023-11-12,gold2,night,ali,1,1,100.0,0,1,0,0,1,0,1,0,1,0,0,0
2023-11-05,2023-11-12,gold2,strato,ali,4,2,50.0,0,1,0,0,1,0,1,0,1,0,0,0
2023-11-05,2023-11-12,gold2,strato,ali,1,1,100.0,0,1,0,0,1,0,1,0,1,0,0,0
2023-11-05,2023-11-12,gold2,night,ali,1,1,100.0,0,1,0,0,1,0,1,0,1,0,0,0
2023-11-05,2023-11-12,gold2,noon,ali,2,0,0.0,0,1,0,0,1,0,1,0,1,0,0,0
2023-11-05,2023-11-12,gold2,sunset,ali,3,3,100.0,0,1,0,0,1,0,1,0,1,0,0,0
2023-11-05,2023-11-12,gold2,proto,ali,3,1,33.33333333333333,0,1,0,0,1,0,1,0,1,0,0,0
2023-11-05,2023-11-12,gold2,night,ali,1,1,100.0,0,0,1,1,0,0,0,1,0,0,1,0
2023-11-05,2023-11-12,gold2,proto,ali,1,0,0.0,0,0,1,1,0,0,0,1,0,0,1,0
2023-11-05,2023-11-12,gold2,fac,ali,1,0,0.0,0,0,1,1,0,0,0,1,0,0,1,0
2023-11-05,2023-11-12,gold2,noon,ali,1,1,100.0,0,0,1,1,0,0,0,1,0,0,1,0
2023-11-05,2023-11-12,gold2,fac,ali,1,1,100.0,0,0,1,0,1,0,0,1,0,0,1,0
2023-11-05,2023-11-12,gold2,noon,ali,1,0,0.0,0,0,1,0,1,0,0,1,0,0,1,0
2023-11-05,2023-11-12,gold2,noon,ali,1,1,100.0,0,0,1,0,1,0,0,0,1,1,0,0
2023-11-05,2023-11-12,gold2,sunset,ali,1,0,0.0,0,0,1,0,1,0,0,1,1,0,0,0
2023-11-05,2023-11-12,gold2,fac,ali,1,1,100.0,0,0,1,0,1,0,0,1,1,0,0,0
2023-11-05,2023-11-12,gold2,noon,ali,1,0,0.0,0,0,1,0,1,0,0,1,1,0,0,0
2023-11-05,2023-11-12,gold2,noon,ali,1,0,0.0,0,0,1,0,1,0,0,0,0,0,1,1
2023-11-05,2023-11-12,gold2,proto,ali,1,1,100.0,0,0,1,0,1,0,0,0,0,0,1,1
2023-11-05,2023-11-12,gold2,strato,ali,1,1,100.0,0,0,1,0,1,0,0,0,0,0,1,1
2023-11-05,2023-11-12,gold2,sunset,ali,1,1,100.0,0,1,0,1,0,0,0,0,1,0,1,0
2023-11-05,2023-11-12,gold2,noon,ali,1,1,100.0,0,0,0,1,1,0,1,0,0,1,0,0
2023-11-05,2023-11-12,gold2,strato,ali,1,1,100.0,0,0,0,1,1,0,1,0,0,1,0,0
2023-11-05,2023-11-12,gold2,night,ali,1,1,100.0,0,0,0,1,1,0,0,0,0,1,1,0
2023-11-05,2023-11-12,gold2,noon,ali,1,1,100.0,0,0,0,1,1,0,0,0,1,0,1,0
2023-11-05,2023-11-12,gold2,proto,ali,1,0,0.0,0,0,0,1,1,0,0,0,1,0,1,0
2023-11-05,2023-11-12,gold2,night,ali,1,0,0.0,0,0,0,1,1,0,0,0,1,0,1,0
2023-11-05,2023-11-12,gold2,sunset,ali,3,1,33.33333333333333,0,0,0,1,1,0,0,0,1,0,1,0
2023-11-05,2023-11-12,gold2,strato,ali,1,1,100.0,0,0,0,1,1,0,0,0,0,0,1,1
2023-11-05,2023-11-12,gold2,sunset,ali,2,0,0.0,0,0,0,1,1,0,0,0,0,0,1,1
2023-11-05,2023-11-12,gold2,fac,ali,2,0,0.0,0,0,0,1,1,0,0,0,0,0,1,1
2023-11-05,2023-11-12,gold2,proto,ali,3,1,33.33333333333333,0,0,0,1,1,0,0,0,0,0,1,1
2023-11-05,2023-11-12,gold2,noon,ali,3,0,0.0,0,0,0,1,1,0,0,0,0,0,1,1
2023-11-05,2023-11-12,gold2,proto,ali,1,1,100.0,0,0,0,1,1,0,0,1,0,0,1,0
2023-11-05,2023-11-12,gold2,sunset,ali,1,1,100.0,0,0,0,1,1,0,0,1,0,0,1,0
2023-11-05,2023-11-12,gold2,night,ali,1,0,0.0,0,0,0,1,1,0,0,1,0,0,1,0
2023-11-05,2023-11-12,gold2,noon,ali,2,0,0.0,0,0,0,1,1,0,0,0,1,0,1,0
2023-11-05,2023-11-12,gold2,night,ali,2,0,0.0,0,0,0,1,1,0,0,0,1,0,1,0
2023-11-05,2023-11-12,gold2,fac,ali,1,1,100.0,0,0,0,1,1,0,0,0,1,0,1,0
2023-11-05,2023-11-12,gold2,noon,ali,1,1,100.0,0,0,0,1,1,0,0,0,1,0,0,1
2023-11-05,2023-11-12,gold2,proto,ali,4,1,25.0,0,0,0,1,1,0,0,0,1,0,0,1
2023-11-05,2023-11-12,gold2,sunset,ali,1,1,100.0,0,0,0,1,1,0,0,0,1,0,0,1
2023-11-05,2023-11-12,gold2,fac,ali,4,4,100.0,0,0,0,1,1,0,0,0,1,0,0,1
2023-11-05,2023-11-12,gold2,strato,ali,2,0,0.0,0,0,0,1,1,0,1,0,1,0,0,0
2023-11-05,2023-11-12,gold2,fac,ali,2,1,50.0,0,0,0,1,1,0,1,0,1,0,0,0
2023-11-05,2023-11-12,gold2,sunset,ali,3,2,66.66666666666666,0,0,0,1,1,0,1,0,1,0,0,0
2023-11-05,2023-11-12,gold2,proto,ali,2,2,100.0,0,0,0,1,1,0,1,0,1,0,0,0
2023-11-05,2023-11-12,gold2,noon,ali,1,1,100.0,0,0,0,1,1,0,1,0,1,0,0,0
2023-11-05,2023-11-12,gold2,night,ali,1,0,0.0,0,0,0,1,1,0,1,0,0,0,0,1
2023-11-05,2023-11-12,gold2,noon,ali,2,1,50.0,0,0,0,1,1,0,0,1,0,0,0,1
2023-11-05,2023-11-12,gold2,night,ali,1,0,0.0,0,0,0,1,1,0,0,1,0,0,0,1
2023-11-05,2023-11-12,gold2,sunset,ali,1,1,100.0,0,0,0,1,1,0,1,0,0,0,0,1
2023-11-05,2023-11-12,gold2,fac,ali,1,0,0.0,0,0,0,1,1,0,1,0,0,0,0,1
2023-11-05,2023-11-12,gold2,proto,ali,1,0,0.0,0,0,0,1,1,0,1,0,0,0,0,1
2023-11-05,2023-11-12,gold2,sunset,ali,6,2,33.33333333333333,0,0,0,1,1,0,1,1,0,0,0,0
2023-11-05,2023-11-12,gold2,fac,ali,5,5,100.0,0,0,0,1,1,0,1,1,0,0,0,0
2023-11-05,2023-11-12,gold2,strato,ali,4,2,50.0,0,0,0,1,1,0,1,1,0,0,0,0
2023-11-05,2023-11-12,gold2,night,ali,2,1,50.0,0,0,0,1,1,0,1,1,0,0,0,0
2023-11-05,2023-11-12,gold2,noon,ali,4,3,75.0,0,0,0,1,1,0,1,1,0,0,0,0
2023-11-05,2023-11-12,gold2,sunset,ali,1,0,0.0,1,0,0,0,1,0,0,1,0,0,1,0
2023-11-05,2023-11-12,gold2,noon,ali,2,1,50.0,1,0,0,0,1,0,0,0,1,0,1,0
2023-11-05,2023-11-12,gold2,fac,ali,1,1,100.0,1,0,0,0,1,0,0,0,1,0,1,0
2023-11-05,2023-11-12,gold2,sunset,ali,1,0,0.0,1,0,0,0,1,0,0,0,1,0,1,0
2023-11-05,2023-11-12,gold2,night,ali,1,1,100.0,1,0,0,0,1,0,1,0,1,0,0,0
2023-11-05,2023-11-12,gold2,sunset,ali,2,2,100.0,0,1,0,0,1,0,0,0,0,1,1,0
2023-11-05,2023-11-12,gold2,night,ali,1,1,100.0,0,1,0,0,1,0,0,0,0,1,1,0
2023-11-05,2023-11-12,gold2,strato,ali,2,1,50.0,0,1,0,0,1,0,0,0,0,1,1,0
2023-11-05,2023-11-12,gold2,strato,ali,1,1,100.0,0,1,0,0,1,0,1,0,0,1,0,0
2023-11-05,2023-11-12,gold2,strato,ali,1,0,0.0,0,1,0,0,1,0,0,0,1,0,1,0
2023-11-05,2023-11-12,gold2,proto,ali,1,1,100.0,0,1,0,0,1,0,0,0,0,0,1,1
2023-11-05,2023-11-12,gold2,fac,ali,4,2,50.0,0,1,0,0,1,0,0,0,1,0,1,0
2023-11-05,2023-11-12,gold2,sunset,ali,3,1,33.33333333333333,0,1,0,0,1,0,0,0,1,0,1,0
2023-11-05,2023-11-12,gold2,noon,ali,2,2,100.0,0,1,0,0,1,0,0,0,1,0,1,0
2023-11-05,2023-11-12,gold2,strato,ali,4,2,50.0,0,1,0,0,1,0,0,0,1,0,1,0
2023-11-05,2023-11-12,gold2,night,ali,2,1,50.0,0,1,0,0,1,0,0,0,1,0,1,0
2023-11-05,2023-11-12,gold2,strato,ali,1,1,100.0,0,1,0,0,1,0,0,0,1,0,0,1
2023-11-05,2023-11-12,gold2,noon,ali,5,1,20.0,0,1,0,0,1,0,1,0,1,0,0,0
2023-11-05,2023-11-12,gold2,night,ali,6,5,83.33333333333334,0,1,0,0,1,0,1,0,1,0,0,0
2023-11-05,2023-11-12,gold2,strato,ali,3,2,66.66666666666666,0,1,0,0,1,0,1,0,1,0,0,0
2023-11-05,2023-11-12,gold2,fac,ali,5,3,60.0,0,1,0,0,1,0,1,0,1,0,0,0
2023-11-05,2023-11-12,gold2,sunset,ali,1,1,100.0,0,1,0,0,1,0,1,0,1,0,0,0
2023-11-05,2023-11-12,gold2,proto,ali,5,1,20.0,0,1,0,0,1,0,1,0,1,0,0,0
2023-11-05,2023-11-12,gold2,noon,ali,1,1,100.0,0,1,0,0,1,0,0,1,1,0,0,0
2023-11-05,2023-11-12,gold2,night,ali,1,1,100.0,0,1,0,0,1,0,0,1,1,0,0,0
2023-11-05,2023-11-12,gold2,strato,ali,1,0,0.0,0,1,0,0,1,0,0,0,0,1,0,1
2023-11-05,2023-11-12,gold2,strato,ali,1,0,0.0,0,1,0,0,1,0,0,0,1,0,0,1
2023-11-05,2023-11-12,gold2,noon,ali,1,0,0.0,0,1,0,0,1,0,1,0,1,0,0,0
2023-11-05,2023-11-12,gold2,proto,ali,2,0,0.0,0,1,0,0,1,0,1,0,1,0,0,0
2023-11-05,2023-11-12,gold2,night,ali,1,0,0.0,0,1,0,0,1,0,1,0,1,0,0,0
2023-11-05,2023-11-12,gold2,sunset,ali,2,0,0.0,0,1,0,0,1,0,1,0,1,0,0,0
2023-11-05,2023-11-12,gold2,fac,ali,2,0,0.0,0,1,0,0,1,0,1,0,1,0,0,0
2023-11-05,2023-11-12,gold2,noon,ali,1,0,0.0,0,1,0,0,1,0,0,1,0,0,0,1
2023-11-05,2023-11-12,gold2,fac,ali,1,1,100.0,0,1,0,0,1,0,0,1,0,0,0,1
2023-11-05,2023-11-12,gold2,proto,ali,2,0,0.0,0,1,0,0,1,0,0,1,0,0,0,1
2023-11-05,2023-11-12,gold2,strato,ali,1,1,100.0,0,1,0,0,1,0,1,1,0,0,0,0
2023-11-05,2023-11-12,gold2,strato,ali,1,1,100.0,0,0,1,0,1,0,1,0,0,1,0,0
2023-11-05,2023-11-12,gold2,proto,ali,1,1,100.0,0,0,1,0,1,0,1,0,0,1,0,0
2023-11-05,2023-11-12,gold2,sunset,ali,1,1,100.0,0,0,1,0,1,0,0,0,0,0,1,1
2023-11-05,2023-11-12,gold2,noon,ali,1,1,100.0,0,0,1,0,1,0,0,0,0,0,1,1
2023-11-05,2023-11-12,gold2,sunset,ali,1,0,0.0,0,0,1,0,1,0,0,0,1,0,0,1
2023-11-05,2023-11-12,gold2,proto,ali,1,1,100.0,0,0,1,0,1,0,0,0,1,0,0,1
2023-11-05,2023-11-12,gold2,sunset,ali,1,0,0.0,0,0,1,0,1,0,0,1,0,1,0,0
2023-11-05,2023-11-12,gold2,proto,ali,2,2,100.0,0,0,0,1,1,0,0,0,0,1,0,1
2023-11-05,2023-11-12,gold2,night,ali,1,1,100.0,0,0,0,1,1,0,0,0,0,1,0,1
2023-11-05,2023-11-12,gold2,strato,ali,1,1,100.0,0,0,0,1,1,0,0,0,0,1,0,1
2023-11-05,2023-11-12,gold2,fac,ali,1,0,0.0,0,0,0,1,1,0,0,0,0,1,0,1
2023-11-05,2023-11-12,gold2,sunset,ali,1,0,0.0,0,0,0,1,1,0,0,0,0,1,0,1
2023-11-05,2023-11-12,gold2,fac,ali,1,1,100.0,0,0,0,1,1,0,0,1,0,1,0,0
2023-11-05,2023-11-12,gold2,noon,ali,2,1,50.0,0,0,0,1,1,0,0,0,1,0,1,0
2023-11-05,2023-11-12,gold2,fac,ali,2,1,50.0,0,0,0,1,1,0,0,0,1,0,1,0
2023-11-05,2023-11-12,gold2,night,ali,2,1,50.0,0,0,0,1,1,0,0,0,1,0,1,0
2023-11-05,2023-11-12,gold2,strato,ali,1,1,100.0,0,0,0,1,1,0,0,0,1,0,1,0
2023-11-05,2023-11-12,gold2,proto,ali,1,1,100.0,0,0,0,1,1,0,0,0,1,0,1,0
2023-11-05,2023-11-12,gold2,sunset,ali,1,1,100.0,0,0,0,1,1,0,0,1,0,0,1,0
2023-11-05,2023-11-12,gold2,noon,ali,3,1,33.33333333333333,0,0,0,1,1,0,0,0,1,0,0,1
2023-11-05,2023-11-12,gold2,night,ali,4,3,75.0,0,0,0,1,1,0,0,0,1,0,0,1
2023-11-05,2023-11-12,gold2,strato,ali,1,0,0.0,0,0,0,1,1,0,0,0,1,0,0,1
2023-11-05,2023-11-12,gold2,fac,ali,4,2,50.0,0,0,0,1,1,0,0,0,1,0,0,1
2023-11-05,2023-11-12,gold2,sunset,ali,1,0,0.0,0,0,0,1,1,0,0,0,1,0,0,1
2023-11-05,2023-11-12,gold2,proto,ali,3,1,33.33333333333333,0,0,0,1,1,0,0,0,1,0,0,1
2023-11-05,2023-11-12,gold2,noon,ali,2,1,50.0,0,0,0,1,1,0,1,0,1,0,0,0
2023-11-05,2023-11-12,gold2,proto,ali,3,2,66.66666666666666,0,0,0,1,1,0,1,0,1,0,0,0
2023-11-05,2023-11-12,gold2,strato,ali,3,1,33.33333333333333,0,0,0,1,1,0,1,0,1,0,0,0
2023-11-05,2023-11-12,gold2,fac,ali,3,0,0.0,0,0,0,1,1,0,1,0,1,0,0,0
2023-11-05,2023-11-12,gold2,sunset,ali,5,3,60.0,0,0,0,1,1,0,1,0,1,0,0,0
2023-11-05,2023-11-12,gold2,night,ali,1,1,100.0,0,0,0,1,1,0,0,0,0,1,0,1
2023-11-05,2023-11-12,gold2,proto,ali,3,2,66.66666666666666,0,0,0,1,1,0,0,0,1,0,0,1
2023-11-05,2023-11-12,gold2,noon,ali,4,0,0.0,0,0,0,1,1,0,0,0,1,0,0,1
2023-11-05,2023-11-12,gold2,night,ali,3,2,66.66666666666666,0,0,0,1,1,0,0,0,1,0,0,1
2023-11-05,2023-11-12,gold2,strato,ali,1,1,100.0,0,0,0,1,1,0,0,0,1,0,0,1
2023-11-05,2023-11-12,gold2,sunset,ali,1,1,100.0,0,0,0,1,1,0,0,0,1,0,0,1
2023-11-05,2023-11-12,gold2,fac,ali,4,1,25.0,0,0,0,1,1,0,0,0,1,0,0,1
2023-11-05,2023-11-12,gold2,fac,ali,1,0,0.0,0,0,0,1,1,0,1,0,0,0,0,1
2023-11-05,2023-11-12,gold2,proto,ali,1,0,0.0,0,0,0,1,1,0,1,0,0,1,0,0
2023-11-05,2023-11-12,gold2,sunset,ali,3,1,33.33333333333333,0,0,0,1,1,0,1,0,0,0,1,0
2023-11-05,2023-11-12,gold2,proto,ali,1,0,0.0,0,0,0,1,1,0,1,0,0,0,1,0
2023-11-05,2023-11-12,gold2,night,ali,1,1,100.0,0,0,0,1,1,0,1,0,0,0,1,0
2023-11-05,2023-11-12,gold2,strato,ali,2,1,50.0,0,0,0,1,1,0,1,0,0,0,1,0
2023-11-05,2023-11-12,gold2,noon,ali,1,1,100.0,0,0,0,1,1,0,1,0,0,0,1,0
2023-11-05,2023-11-12,gold2,noon,ali,2,1,50.0,0,0,0,1,1,0,1,0,1,0,0,0
2023-11-05,2023-11-12,gold2,fac,ali,1,1,100.0,0,0,0,1,1,0,1,0,1,0,0,0
2023-11-05,2023-11-12,gold2,strato,ali,1,1,100.0,0,0,0,1,1,0,1,0,1,0,0,0
2023-11-05,2023-11-12,gold2,night,ali,1,1,100.0,0,0,0,1,1,0,1,0,1,0,0,0
2023-11-05,2023-11-12,gold2,proto,ali,1,1,100.0,0,0,0,1,1,0,1,0,1,0,0,0
2023-11-05,2023-11-12,gold2,night,ali,1,1,100.0,0,0,0,1,1,0,0,1,1,0,0,0
2023-11-05,2023-11-12,gold2,strato,aoi,1,1,100.0,1,0,0,0,0,1,0,1,1,0,0,0
2023-11-05,2023-11-12,gold2,noon,aoi,1,1,100.0,1,1,0,0,0,0,0,0,1,0,1,0
2023-11-05,2023-11-12,gold2,proto,aoi,1,0,0.0,1,0,0,0,1,0,0,0,0,1,1,0
2023-11-05,2023-11-12,gold2,strato,aoi,1,1,100.0,1,0,0,0,1,0,0,0,0,1,0,1
2023-11-05,2023-11-12,gold2,night,aoi,1,0,0.0,1,0,0,0,1,0,0,0,0,1,0,1
2023-11-05,2023-11-12,gold2,fac,aoi,1,0,0.0,1,0,0,0,1,0,0,0,0,1,0,1
2023-11-05,2023-11-12,gold2,strato,aoi,1,1,100.0,1,0,0,0,1,0,1,0,0,0,1,0
2023-11-05,2023-11-12,gold2,night,aoi,2,1,50.0,1,0,0,0,1,0,1,0,0,0,1,0
2023-11-05,2023-11-12,gold2,noon,aoi,1,0,0.0,1,0,0,0,1,0,1,0,0,0,1,0
2023-11-05,2023-11-12,gold2,fac,aoi,1,0,0.0,1,0,0,0,1,0,1,0,0,0,1,0
2023-11-05,2023-11-12,gold2,proto,aoi,1,0,0.0,1,0,0,0,1,0,1,0,0,0,1,0
2023-11-05,2023-11-12,gold2,fac,aoi,1,0,0.0,1,0,0,0,1,0,0,1,0,0,0,1
2023-11-05,2023-11-12,gold2,noon,aoi,1,1,100.0,1,0,0,0,1,0,0,1,0,0,0,1
2023-11-05,2023-11-12,gold2,night,aoi,1,0,0.0,1,1,0,0,0,0,0,0,0,1,1,0
2023-11-05,2023-11-12,gold2,noon,aoi,1,1,100.0,1,1,0,0,0,0,0,0,0,1,1,0
2023-11-05,2023-11-12,gold2,sunset,aoi,1,0,0.0,0,1,1,0,0,0,0,0,0,1,1,0
2023-11-05,2023-11-12,gold2,noon,aoi,1,1,100.0,0,1,0,1,0,0,1,1,0,0,0,0
2023-11-05,2023-11-12,gold2,strato,aoi,3,2,66.66666666666666,0,1,0,1,0,0,1,1,0,0,0,0
2023-11-05,2023-11-12,gold2,strato,aoi,1,0,0.0,0,1,0,0,1,0,0,0,1,0,1,0
2023-11-05,2023-11-12,gold2,noon,aoi,1,1,100.0,0,1,0,0,1,0,0,0,1,0,1,0
2023-11-05,2023-11-12,gold2,fac,aoi,1,1,100.0,0,1,0,0,1,0,0,0,1,0,1,0
2023-11-05,2023-11-12,gold2,proto,aoi,1,0,0.0,0,1,0,0,1,0,0,0,1,0,1,0
2023-11-05,2023-11-12,gold2,noon,aoi,1,0,0.0,0,1,0,0,1,0,0,0,0,0,1,1
2023-11-05,2023-11-12,gold2,night,aoi,1,1,100.0,0,1,0,0,1,0,0,0,0,0,1,1
2023-11-05,2023-11-12,gold2,noon,aoi,1,0,0.0,0,1,0,0,1,0,0,1,0,0,1,0
2023-11-05,2023-11-12,gold2,noon,aoi,1,1,100.0,0,1,0,0,1,0,0,0,1,0,0,1
2023-11-05,2023-11-12,gold2,fac,aoi,1,1,100.0,0,1,0,0,1,0,0,0,1,0,0,1
2023-11-05,2023-11-12,gold2,fac,aoi,1,1,100.0,0,1,0,0,1,0,1,0,0,0,1,0
2023-11-05,2023-11-12,gold2,proto,aoi,1,1,100.0,0,1,0,0,1,0,1,0,0,0,1,0
2023-11-05,2023-11-12,gold2,noon,aoi,1,1,100.0,0,1,0,0,1,0,1,0,0,0,1,0
2023-11-05,2023-11-12,gold2,strato,aoi,3,2,66.66666666666666,0,1,0,0,1,0,1,0,0,0,1,0
2023-11-05,2023-11-12,gold2,night,aoi,1,0,0.0,0,1,0,0,1,0,1,0,0,0,1,0
2023-11-05,2023-11-12,gold2,night,aoi,1,1,100.0,0,1,0,0,1,0,0,1,1,0,0,0
2023-11-05,2023-11-12,gold2,noon,aoi,1,1,100.0,0,1,1,0,0,0,0,0,0,1,1,0
2023-11-05,2023-11-12,gold2,night,aoi,1,0,0.0,0,1,1,0,0,0,0,0,0,1,1,0
2023-11-05,2023-11-12,gold2,strato,aoi,1,1,100.0,0,1,1,0,0,0,0,1,0,0,1,0
2023-11-05,2023-11-12,gold2,sunset,aoi,1,1,100.0,0,1,1,0,0,0,0,1,0,0,1,0
2023-11-05,2023-11-12,gold2,fac,aoi,1,1,100.0,0,1,1,0,0,0,0,1,0,0,1,0
2023-11-05,2023-11-12,gold2,proto,aoi,1,0,0.0,0,1,1,0,0,0,0,0,1,0,1,0
2023-11-05,2023-11-12,gold2,sunset,aoi,1,0,0.0,0,1,1,0,0,0,0,0,1,0,0,1
2023-11-05,2023-11-12,gold2,proto,aoi,1,0,0.0,0,0,1,0,1,0,0,0,0,1,1,0
2023-11-05,2023-11-12,gold2,noon,aoi,1,0,0.0,0,0,1,0,1,0,0,0,0,1,1,0
2023-11-05,2023-11-12,gold2,strato,aoi,1,0,0.0,0,0,1,0,1,0,0,0,0,1,1,0
2023-11-05,2023-11-12,gold2,sunset,aoi,1,1,100.0,0,0,1,0,1,0,0,1,0,1,0,0
2023-11-05,2023-11-12,gold2,sunset,aoi,1,0,0.0,0,0,1,0,1,0,0,0,0,1,1,0
2023-11-05,2023-11-12,gold2,fac,aoi,1,0,0.0,0,0,1,0,1,0,0,0,0,1,1,0
2023-11-05,2023-11-12,gold2,noon,aoi,1,1,100.0,0,0,1,0,1,0,0,0,1,0,1,0
2023-11-05,2023-11-12,gold2,sunset,aoi,1,1,100.0,0,0,1,0,1,0,0,0,0,0,1,1
2023-11-05,2023-11-12,gold2,strato,aoi,1,1,100.0,0,0,1,0,1,0,0,0,0,0,1,1
2023-11-05,2023-11-12,gold2,sunset,aoi,2,1,50.0,0,0,1,0,1,0,0,0,0,1,0,1
2023-11-05,2023-11-12,gold2,night,aoi,6,2,33.33333333333333,0,0,1,0,1,0,0,0,0,0,1,1
2023-11-05,2023-11-12,gold2,fac,aoi,3,2,66.66666666666666,0,0,1,0,1,0,0,0,0,0,1,1
2023-11-05,2023-11-12,gold2,strato,aoi,1,1,100.0,0,0,1,0,1,0,1,0,0,0,1,0
2023-11-05,2023-11-12,gold2,sunset,aoi,1,0,0.0,0,0,1,0,1,0,1,1,0,0,0,0
2023-11-05,2023-11-12,gold2,strato,aoi,1,1,100.0,0,0,1,0,1,0,1,1,0,0,0,0
2023-11-05,2023-11-12,gold2,proto,aoi,1,0,0.0,0,0,1,0,1,0,1,1,0,0,0,0
2023-11-05,2023-11-12,gold2,noon,aoi,1,1,100.0,0,0,1,0,1,0,1,1,0,0,0,0
2023-11-05,2023-11-12,gold2,strato,aoi,1,1,100.0,0,1,0,1,0,0,0,0,0,0,1,1
2023-11-05,2023-11-12,gold2,noon,aoi,3,3,100.0,0,0,0,1,1,0,1,0,1,0,0,0
